-1731.413696,-1071.409912,20.4
-1733.215332,-1065.578003,20.1
-1735.020386,-1059.739502,19.9
-1736.823608,-1053.884155,19.8
-1738.630615,-1048.028198,19.9
-1740.432739,-1042.167847,20
-1742.228149,-1036.312012,20
-1744.02002,-1030.46167,20
-1745.797119,-1024.610107,20
-1747.565063,-1018.766296,20.2
-1749.332642,-1012.930847,20.6
-1751.084229,-1007.101135,21
-1752.840332,-1001.277893,21.4
-1754.602905,-995.4717407,21.8
-1756.370605,-989.7030029,22
-1758.161133,-983.994873,22
-1759.956055,-978.3226318,21.9
-1761.734619,-972.6835327,21.6
-1763.537476,-967.0703735,21.3
-1765.369751,-961.489502,21
-1767.213257,-955.9588623,21.1
-1769.063477,-950.4871826,21.2
-1770.919067,-945.0802612,21.2
-1772.767822,-939.7775879,21.3
-1774.634033,-934.5474243,21.2
-1776.5271,-929.3674316,21.2
-1778.40625,-924.2686157,21.4
-1780.272461,-919.2591553,21.6
-1782.112793,-914.3467407,21.8
-1783.934082,-909.5255737,22.1
-1785.711792,-904.8125,22.4
-1787.448975,-900.2249756,22.7
-1789.149414,-895.7324829,22.7
-1790.814697,-891.3425903,22.5
-1792.447144,-887.0502319,22.3
-1794.039551,-882.8596191,22.1
-1795.597656,-878.7748413,22
-1797.140381,-874.796936,21.8
-1798.66687,-870.8928223,21.6
-1800.169678,-867.0844727,21.5
-1801.649048,-863.3659668,21.5
-1803.097412,-859.7544556,21.4
-1804.523071,-856.2399902,21.4
-1805.938721,-852.8133545,21.3
-1807.362061,-849.4782104,21.3
-1808.769165,-846.2612305,21.2
-1810.173828,-843.149292,21.2
-1811.568359,-840.1332397,21.1
-1812.943115,-837.22052,21.1
-1814.295776,-834.4208984,21.1
-1815.625977,-831.7184448,21.2
-1816.932739,-829.1154175,21.3
-1818.227417,-826.6052856,21.4
-1819.516602,-824.1764526,21.5
-1820.817749,-821.8018799,21.6
-1822.133423,-819.4866333,21.7
-1823.4646,-817.227478,21.7
-1824.817627,-815.0160522,21.8
-1826.183716,-812.8405762,21.9
-1827.56665,-810.7185669,21.9
-1828.973022,-808.6469116,22
-1830.394409,-806.6351318,22
-1831.837036,-804.6643677,22
-1833.289063,-802.75354,21.9
-1834.52417,-800.4589233,21.8
-1833.799683,-794.1762695,21.9
-1833.696533,-789.3267212,21.9
-1835.043335,-787.8212891,21.8
-1836.439453,-786.3308716,21.7
-1838.032837,-784.9003906,21.6
-1839.631958,-783.4988403,21.6
-1841.254639,-782.2130737,21.5
-1842.87854,-780.9332275,21.4
-1844.50769,-779.6769409,21.3
-1846.147705,-778.4238281,21.2
-1847.884399,-777.1992798,21.1
-1849.643677,-775.9574585,21
-1851.605957,-774.5598145,20.9
-1853.560425,-773.2681274,20.8
-1855.496826,-772.223877,20.8
-1857.473267,-771.1599121,20.7
-1859.54834,-770.0637207,20.6
-1861.642334,-768.986145,20.5
-1863.757324,-767.9237061,20.5
-1865.893433,-766.8649902,20.4
-1868.057007,-765.8208008,20.3
-1870.269165,-764.7964478,20.5
-1872.51062,-763.7752686,20.6
